CDID,Title,PreUnit,Unit,Release Date,Next release,Important Notes
YCVF,LFS: Employment rate: Aged 16-24: UK: Male: %: NSA,,,2024-08-13,2024-09-10,
YCVI,LFS: Employment rate: Aged 16-24: UK: Female: %: NSA,,,2024-08-13,2024-09-10,
YCWD,LFS: ILO unemployment rate: Aged 16-24: UK: All: %: NSA,,,2024-08-13,2024-09-10,
YCWG,LFS: ILO unemployment rate: Aged 16-24: UK: Male: %: NSA,,,2024-08-13,2024-09-10,
YCWJ,LFS: ILO unemployment rate: Aged 16-24: UK: Female: %: NSA,,,2024-08-13,2024-09-10,
YCXE,LFS: Economic inactivity rate: Aged 16-24: UK: All: %: NSA,,,2024-08-13,2024-09-10,
YCXH,LFS: Economic inactivity rate: Aged 16-24: UK: Male: %: NSA,,,2024-08-13,2024-09-10,
YCXK,LFS: Economic inactivity rate: Aged 16-24: UK: Female: %: NSA,,,2024-08-13,2024-09-10,
YCZE,LFS: Population aged 16 and over: Northern Ireland: All: Thousands: NSA,,,2024-08-13,2024-09-10,
YXSN,International Comparison Employment Rates Austria,,,2024-08-13,2024-09-10,
YXSO,International Comparison Employment Rates Belgium,,,2024-08-13,2024-09-10,
YXSP,Internatioonal Comparison Employment Rates Denmark,,,2024-08-13,2024-09-10,
YXSQ,International Comparison Employment Rates Finland,,,2024-08-13,2024-09-10,
YXSR,International Comparison Employment Rates France,,,2024-08-13,2024-09-10,
YXSS,International Comparison Employment Rates Germany,,,2024-08-13,2024-09-10,
YXST,International Comparison Employment Rates Greece,,,2024-08-13,2024-09-10,
YXSU,International Comparison Employment Rates Ireland,,,2024-08-13,2024-09-10,
YXSV,International Comparison Employment Rates Italy,,,2024-08-13,2024-09-10,
YXSW,Internatioonal Comparison Employment Rates Luxembourg,,,2024-08-13,2024-09-10,
YXSX,International Comparison Employment Rates Netherlands,,,2024-08-13,2024-09-10,
YXSY,International Comparison Employment Rates Portugal,,,2024-08-13,2024-09-10,
YXSZ,International Comparison Employment Rates Spain,,,2024-08-13,2024-09-10,
YXTA,International Comparison Employment Rates Sweden,,,2024-08-13,2024-09-10,
YXTC,International Comparison Employment Rates: Eurozone,,,2024-08-13,2024-09-10,
ZSEX,LFS: Economically active: Northern Ireland: Male: Thousands: SA,,,2024-08-13,2024-09-10,
ZSEZ,LFS: Economically active: Northern Ireland: Female: Thousands: SA,,,2024-08-13,2024-09-10,
ZSFA,LFS: ILO unemployed: Northern Ireland: All: Thousands: SA,,,2024-08-13,2024-09-10,
ZSFB,LFS: ILO unemployment rate: Northern Ireland: All: %: SA,,%,2024-08-13,2024-09-10,
ZSFC,LFS: ILO unemployed: Northern Ireland: Male: Thousands: SA,,,2024-08-13,2024-09-10,
ZSFD,LFS: ILO unemployment rate: Northern Ireland: Male: %: SA,,%,2024-08-13,2024-09-10,
ZSFE,LFS: ILO unemployed: Northern Ireland: Female: Thousands: SA,,,2024-08-13,2024-09-10,
ZSFF,LFS: ILO unemployment rate: Northern Ireland: Female: %: SA,,%,2024-08-13,2024-09-10,
ZSFG,LFS: In employment: Northern Ireland: All: Thousands: SA,,,2024-08-13,2024-09-10,
ZSFI,LFS: In employment: Northern Ireland: Male: Thousands: SA,,,2024-08-13,2024-09-10,
ZSFJ,LFS: Employment rate: Northern Ireland: Aged 16-64: Male: %: SA,,%,2024-08-13,2024-09-10,
ZSFK,LFS: In employment: Northern Ireland: Female: Thousands: SA,,,2024-08-13,2024-09-10,
ZXDH,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Eurozone - Eurostat,,,2024-08-13,2024-09-10,
ZXDI,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Belgium - Eurostat,,,2024-08-13,2024-09-10,
ZXDJ,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Denmark - Eurostat,,,2024-08-13,2024-09-10,
ZXDK,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Germany - Eurostat,,,2024-08-13,2024-09-10,
ZXDL,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Greece - Eurostat,,,2024-08-13,2024-09-10,
ZXDM,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Spain - Eurostat,,,2024-08-13,2024-09-10,
ZXDN,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED France - Eurostat,,,2024-08-13,2024-09-10,
ZXDO,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Ireland - Eurostat,,,2024-08-13,2024-09-10,
ZXDP,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Italy - Eurostat,,,2024-08-13,2024-09-10,
ZXDQ,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Luxembourg - Eurostat,,,2024-08-13,2024-09-10,
ZXDR,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Netherlands - Eurostat,,,2024-08-13,2024-09-10,
ZXDS,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Austria - Eurostat,,,2024-08-13,2024-09-10,
ZXDT,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Portugal - Eurostat,,,2024-08-13,2024-09-10,
ZXDU,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Finland - Eurostat,,,2024-08-13,2024-09-10,
ZXDV,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Sweden - Eurostat,,,2024-08-13,2024-09-10,
ZXDW,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED United Kingdom Eurostat,,,2024-08-13,2024-09-10,
ZXDX,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED United States,,,2024-08-13,2024-09-10,
ZXDY,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Japan- Eurostat,,,2024-08-13,2024-09-10,
ZXDZ,STANDARDISED ILO UNEMPLOYMENT RATES SEASONALLY ADJUSTED Canada-OECD,,,2024-08-13,2024-09-10,
